review_id,app_id,app_name,content,score,thumbs_up_count,review_created_at,sentiment
143f474b-c99b-4fa4-b16d-124c2b5827c0,com.tokopedia.tkpd,Tokopedia,bagusssa,4,0,2026-06-14 01:36:31,netral
87329e01-7462-4a20-a36e-92bebbb97aea,com.tokopedia.tkpd,Tokopedia,"kekurangannya gabisa cod ,untuk akun baru",4,0,2026-06-13 18:53:04,netral
9e808d95-9c3b-444f-a849-6420599140d3,com.tokopedia.tkpd,Tokopedia,"ditungguin gak dikirim kirim, taunya pedagang gak aktif. Tidak bisa lihat pedagang masih aktif atau tidak. Sebaiknya diberi tanda pedagang masih aktif atau tidak, sedang online atau tidak.",4,0,2026-06-13 15:40:09,negatif
6f400fd0-d3c6-49ba-9ba0-f83c4bd609cb,com.tokopedia.tkpd,Tokopedia,Aplikasi sudah baik mohon untuk di tingkatkan lagi.,4,0,2026-06-13 14:46:50,positif
ada1e3ee-6987-4160-8bfd-b1fb02b048af,com.tokopedia.tkpd,Tokopedia,karna fitur batal otomatis nya mengganggu karna harus nya hari ini datang malah di batalin padahal diskon besarr,4,0,2026-06-13 10:44:58,netral
c4e2a415-1ddd-409c-9153-2534836abb28,com.tokopedia.tkpd,Tokopedia,cepat dan tepat waktu,4,0,2026-06-13 07:52:49,positif
9c2f98d8-4b16-4a2a-b400-657dd5399c47,com.tokopedia.tkpd,Tokopedia,apk ini bagus banget membantu saya dalam Hall apapun beli barang gaperlu keluar tinggal checkout. pengiriman cepat pecking bagus udah lah apk ini membantu kebutuhan.,4,0,2026-06-13 06:55:08,positif
108e42a4-008f-457f-9e7d-d70518efb09f,com.tokopedia.tkpd,Tokopedia,bagus,4,1,2026-06-13 02:04:45,positif
9157e2bb-2e60-44a7-a70e-2c927d0f3cc7,com.tokopedia.tkpd,Tokopedia,nice,4,1,2026-06-12 22:46:06,positif
d20ce2fc-fca9-4402-80c6-61e36c01af9d,com.tokopedia.tkpd,Tokopedia,kenapa ya pas mau checkout malah gabisa?,4,0,2026-06-12 18:18:29,netral
a1b5b62e-6b5f-41e1-ad70-401d38983149,com.tokopedia.tkpd,Tokopedia,murah murah,4,0,2026-06-12 12:58:04,positif
2c6f6487-57cd-4a6a-bb0a-f6554f3b2453,com.tokopedia.tkpd,Tokopedia,tlg dong tokped buatin fitur pencarian barang dengan foto,4,0,2026-06-12 12:35:52,netral
6481d6fb-7da4-4df6-8d65-04f54de6ee57,com.tokopedia.tkpd,Tokopedia,jos jis,4,0,2026-06-12 11:15:39,netral
a0afcc54-7d39-4309-b4a1-682b0fadaa20,com.tokopedia.tkpd,Tokopedia,"barangnya mahal mahal, voucher nya dikit juga",4,0,2026-06-12 09:09:43,negatif
93087e1c-43ae-40fe-83d3-85f6c94b0116,com.tokopedia.tkpd,Tokopedia,"pelayanan pengguna baru yang gajelas, cod gabisa padahal sudah di pilih gratis ongkir yang bisa cod, kendalanya selaluuuu di sistem, ""ops, terjadi kendala, transaksi tidak dapat diproses"" pftt😔",4,0,2026-06-12 07:36:40,negatif
7dc72fc5-bba7-4e7c-8650-45b3482e07bf,com.tokopedia.tkpd,Tokopedia,baik proses cepat dan semoga amanah,4,0,2026-06-11 23:32:09,positif
025e9a5b-e1bf-4797-8780-e89ed5d4d972,com.tokopedia.tkpd,Tokopedia,mudah di gunakan dan cepat tanggap,4,0,2026-06-10 20:55:59,positif
5a7c45a9-fc68-4ead-aae1-a7f139866240,com.tokopedia.tkpd,Tokopedia,datang tepat waktu,4,0,2026-06-10 18:33:43,netral
23f461e9-8db5-4187-a7a6-0e065490a019,com.tokopedia.tkpd,Tokopedia,proses cepat.,4,0,2026-06-10 00:24:27,positif
d705c7ee-c317-44bf-b8b1-c2fcc2ae6c53,com.tokopedia.tkpd,Tokopedia,"Halo Tim Tokopedia, Saya ingin memberikan masukan terkait format invoice pada transaksi multi-toko (checkout beberapa toko sekaligus). Saat ini setiap invoice penjual menampilkan nilai transaksi toko tersebut, namun juga menampilkan ""Total Belanja X Invoice"" dan ""Total Tagihan"" yang merupakan total gabungan seluruh checkout. Menurut saya hal ini dapat menimbulkan kebingungan karena invoice dari masing-masing penjual menjadi terlihat seolah memiliki nilai yang sama dengan total seluruh transaksi,",4,0,2026-06-09 13:07:59,netral
7340b492-f58d-4872-9f86-b851d178d6a9,com.tokopedia.tkpd,Tokopedia,kenapa gak bisa cicilan 😭😭😭😭,4,0,2026-06-08 13:03:03,negatif
f344e22d-e197-4cab-a652-8b92b824eb59,com.tokopedia.tkpd,Tokopedia,"Dpt diskon pengguna baru ehh sama tokonya ga dikirim-kirim alhasil dibatalin otomatis, apalah😂😂",4,0,2026-06-08 07:23:41,negatif
397c72bf-e861-441e-9f74-7770d2f7358b,com.tokopedia.tkpd,Tokopedia,bagus,4,0,2026-06-07 19:57:37,positif
599e2f29-4c68-453c-ae99-ec040e30dd44,com.tokopedia.tkpd,Tokopedia,bagus bgt,4,0,2026-06-06 23:38:35,positif
10eea0d3-e995-4efb-aadc-c8a7156c6bcf,com.tokopedia.tkpd,Tokopedia,"bagus, cuman aga ngebug dikit njirt",4,0,2026-06-06 20:30:40,positif
5ac7d098-fedc-4f3a-a1ef-9804e08e9115,com.tokopedia.tkpd,Tokopedia,bagus tapi buatkan fitur live dong,4,0,2026-06-06 19:42:39,positif
03d59a78-a14f-445b-a555-56a74c57f9b9,com.tokopedia.tkpd,Tokopedia,"aplikasi nya sangat baik, kurang buat mindai barangnya ga ada",4,0,2026-06-05 22:52:01,negatif
060f43c2-0aa0-4fbe-b741-1da41414d743,com.tokopedia.tkpd,Tokopedia,sangat membantu kebutuhan rmh bagi ibu² yg malas keluar rmh,4,0,2026-06-05 20:21:05,positif
e64f31dd-031d-4c40-a634-212d9cf3f3f2,com.tokopedia.tkpd,Tokopedia,"aplikasi berat,",4,0,2026-06-05 13:19:09,netral
b53650f7-303f-42f7-a80c-7279fddc107d,com.tokopedia.tkpd,Tokopedia,sangat bagus,4,0,2026-06-05 10:10:02,positif
68348ea6-b0a5-4533-8eb6-2904bd563c34,com.tokopedia.tkpd,Tokopedia,sekarang tokped semakin gila. potongan nya edan. gimana pedagang mau untung kalow gini terus mah,4,0,2026-06-04 20:30:54,netral
90ce3616-1038-4980-bbfe-7c20be2b0fae,com.tokopedia.tkpd,Tokopedia,cepat,4,0,2026-06-04 07:34:45,positif
41a8383b-8865-4b40-938a-2aaeeae5d57a,com.tokopedia.tkpd,Tokopedia,"Apa ini pembayaran dibatalkan, padahal udah topup 2x, yang sebelumnya bonus voucher dibatalkan juga, payah, terbantu Gopay, masih 1 perusahaan, makasih Gopay 😅",4,4,2026-06-03 22:53:41,negatif
00585d8b-8214-4217-9d3f-84ee2e4530bb,com.tokopedia.tkpd,Tokopedia,kok sekarang gk bisa sharelink ya,4,0,2026-06-03 12:06:06,netral
a8330cac-9c4e-479c-b8cd-56819870381d,com.tokopedia.tkpd,Tokopedia,"sekarang pengen belanja di tokopedia agak mikir2. tolong adain pembayaran cod yaaa, buat irt itu sangat membantu",4,0,2026-06-03 05:50:09,positif
2116d13a-94ec-4624-b704-e3c0cf374270,com.tokopedia.tkpd,Tokopedia,TOLONG TAMBAH METODE PEMBAYARAN QRIS DI MENU TOPUP SALDO DANA GOPAY,4,0,2026-06-03 00:11:24,netral
6fde3990-39f0-440a-9e14-7348e6006e09,com.tokopedia.tkpd,Tokopedia,good,4,0,2026-06-02 18:32:50,positif
ebde237b-68dc-471d-9585-dde866add490,com.tokopedia.tkpd,Tokopedia,"tolong pencarian diperbaiki, kadang suka gak nyambung cari apa yang keluar apa",4,0,2026-06-02 16:24:54,netral
3607a82e-2b9b-4849-9b7f-1def424c93d1,com.tokopedia.tkpd,Tokopedia,sangat membatu,4,0,2026-06-02 12:19:49,netral
dacb57da-66c4-41dc-980e-ce7cef2db5b8,com.tokopedia.tkpd,Tokopedia,gak guna,4,0,2026-06-02 10:34:57,negatif
274e8631-035f-4fe8-aa09-d2b1744dee56,com.tokopedia.tkpd,Tokopedia,"Sejak agustus 2024,tidak ada lagi gratis ongkir,kata nya berubah jd kupon,ternyata tidak,harus langganan plus,sedangkan kami buyer bukan dari jawa Satu persatu kemungkinan bakal pindah",4,2,2026-06-01 23:22:00,negatif
e6f5b4db-edec-4f21-b408-1354b196b71c,com.tokopedia.tkpd,Tokopedia,saya kira duolingo,4,0,2026-06-01 14:01:25,netral
0312a870-a05b-4900-b019-7d00969e1703,com.tokopedia.tkpd,Tokopedia,Pastikan Nomor HP masih aktif. Karena susah Verifikasi untuk pengembalian dana... Mau Tutup Akun pun tidak bisa karena masih ada saldo. Kecewaaaa... padahal Verifikasi bisa lewat Email... tapi pilihannya tetap ke WA... Pengguna gak bisa milih mau ke WA SMS apa Email. Langsungan terus ke WA. Mau ganti Nomor Hp... harus Verifikasi ke nomor lama... kan dah bilang Nomor Hp sudah tidak aktif 😏,4,0,2026-06-01 11:21:25,negatif
3f41b186-4b18-436f-916c-f5be5077b0a8,com.tokopedia.tkpd,Tokopedia,good,4,0,2026-05-31 20:28:17,positif
d332b966-03dd-4b79-bff3-cadc945704f5,com.tokopedia.tkpd,Tokopedia,"ga jelas bngt, masa promo pengguna barunya ga bisa di pake. bermasalah terus gimana sih",4,0,2026-05-31 10:58:32,negatif
7d6d9c3a-9d56-423d-8a4d-76aaf3ac9a8b,com.tokopedia.tkpd,Tokopedia,ok..bagus,4,0,2026-05-31 00:22:40,positif
f32cb851-90cd-4dde-85c4-a4749b837f65,com.tokopedia.tkpd,Tokopedia,update aplikas terlalu sering.. capek sendiri hp jadi lemot.. maaf ya . mungkin bisa di buat evaluasi . karena customer butuh keanyamanan saat berselancar di dunia olshop,4,0,2026-05-30 20:24:39,negatif
5af3ed72-913e-4779-9a8f-82ddb79ac418,com.tokopedia.tkpd,Tokopedia,saya pengguna baru. knp voucher nya gak bisa di gunakan yah. aneh.,4,0,2026-05-30 18:12:38,negatif
58d707e1-6beb-4857-8e6b-f23008a0ba40,com.tokopedia.tkpd,Tokopedia,"bagus, tapi ng bisa ganti nmr HP karena harus ada kode dari nmr HP lama, padahal itu sudah tidak aktif lagi, bisakah kode verifikasi nya diambil dari nomor HP baru saja? biar mempermudah.",4,0,2026-05-30 08:26:55,negatif
ce4b4e0c-884d-45e8-a91b-a042a28b1eec,com.tokopedia.tkpd,Tokopedia,kurang masih lemoot,4,0,2026-05-29 17:53:41,negatif
7697c90e-7110-4537-a140-aab66803641b,com.tokopedia.tkpd,Tokopedia,bagus,4,0,2026-05-29 12:09:30,positif
fa92752b-a716-47a0-a923-6e9fd7d7c27d,com.tokopedia.tkpd,Tokopedia,tolong perbaiki apk ini karena slalu cres atau tersendat.,4,0,2026-05-29 10:56:29,netral
78be27ff-70bc-4656-82c3-5e4c0275bce3,com.tokopedia.tkpd,Tokopedia,kenapa kebukanya lama?,4,0,2026-05-29 07:49:34,negatif
3f0c5b81-4ad2-4c65-8cbf-4d071378a91c,com.tokopedia.tkpd,Tokopedia,ini kendala dari sistem atau apa yah mau kasih ulasan mental lagi mental lagi hadeeh coba di perbaiki,4,0,2026-05-28 12:20:22,netral
15f3a7a0-fca4-47b4-aee2-495132e8413a,com.tokopedia.tkpd,Tokopedia,"bagusss, murah²",4,0,2026-05-28 09:27:24,positif
821ff7c5-bf3a-4c70-a501-0864f574b832,com.tokopedia.tkpd,Tokopedia,"Tolong Tokopedia buat harga ongkir menjadi lebih murah lagi, kerena toko kami hanya percaya ke tokopedia.",4,0,2026-05-27 21:01:35,positif
f1d7556c-3061-4001-b632-6768254fffd5,com.tokopedia.tkpd,Tokopedia,kalo cod error,4,0,2026-05-27 19:46:26,negatif
a38b409f-c2ba-4b79-a422-77bcbacb72af,com.tokopedia.tkpd,Tokopedia,bagus,4,0,2026-05-27 16:10:04,positif
af7eb825-7e6a-4a47-838e-18e4a7155f31,com.tokopedia.tkpd,Tokopedia,"punya tokopediacard tapi ga pernah dapet diskon atau benefit dari metode pembayaran, kaya sis-sia aja. sekalinya ada voucher giliran mau di checkout kaya sulap ""CRING"" hilang vouchernya",4,0,2026-05-26 12:56:00,negatif
071adcb1-657c-45c8-b7bb-0c05db70ae1e,com.tokopedia.tkpd,Tokopedia,bagus kalo masih berguna,4,0,2026-05-26 07:51:28,positif
6012447e-21c4-4634-bfd3-260bded24185,com.tokopedia.tkpd,Tokopedia,👍cukup baik baru pertama menggunakan tokopedia,4,0,2026-05-24 18:34:58,positif
c14b0aed-a29b-4ad0-8eae-a2c400c44436,com.tokopedia.tkpd,Tokopedia,Tolong pilihan kurirnya jangan JNE,4,0,2026-05-23 18:47:36,netral
b15ec92d-b337-4739-a1cd-4e464f9a9f94,com.tokopedia.tkpd,Tokopedia,koq jd banyak notifikasi ga penting,4,0,2026-05-23 17:01:38,negatif
19066fdd-c874-4071-bc33-c4027897135c,com.tokopedia.tkpd,Tokopedia,mantap,4,0,2026-05-22 19:25:05,positif
859a94e1-59cd-4c3a-9ed8-62134cbedab5,com.tokopedia.tkpd,Tokopedia,aplikasi yg berguna dan baik tapi saya belum bisa kasih bintang lima dikarenakan beberapa faktor contohnya seperti diskon yg sedikit dan beberapa bug di aplikasi,4,3,2026-05-21 13:36:41,netral
5fca0e34-42e6-4f31-85a2-b916185ddc33,com.tokopedia.tkpd,Tokopedia,pencairan dana pribadi uang pribadi lama sekali. tidak ada kemajuan sama skali.,4,0,2026-05-20 09:56:39,negatif
a5813feb-46cb-41a4-931d-da639660b433,com.tokopedia.tkpd,Tokopedia,pelayanan bagus barang terkadang kurang bagus,4,0,2026-05-20 05:35:11,positif
bf6e610d-efa0-4533-b48a-d28ccd39440c,com.tokopedia.tkpd,Tokopedia,banyak yang ga bisa COD nya,4,0,2026-05-19 15:24:14,negatif
c5d103b0-5c5d-48b9-8890-048a3fd59058,com.tokopedia.tkpd,Tokopedia,baik oke cuma ongkir tolong di kurangin yaa,4,0,2026-05-19 14:21:53,positif
b6115e89-34c1-44dc-a558-6cc6f6e95c52,com.tokopedia.tkpd,Tokopedia,makin lama kok makin susah searrching. time out melulu. update melulu. dulu.enak dipake,4,0,2026-05-19 05:50:24,negatif
953f9f55-63cc-4c56-8fc5-21d50f60a221,com.tokopedia.tkpd,Tokopedia,selamat semuanya ada di TOKOPEDIA,4,0,2026-05-18 20:10:11,netral
78fadfbe-50b6-4af0-8a36-d57f4ac8e005,com.tokopedia.tkpd,Tokopedia,"mohon dibuatkan agar app tokopedia ini bisa masuk ke optional ke memori external , agar bisa lebih maksimal performa tanpa leg tanpa buffering.🙏",4,1,2026-05-17 11:57:50,netral
a5f5d5d7-ff03-4633-95f6-476172090267,com.tokopedia.tkpd,Tokopedia,lumayan,4,0,2026-05-16 23:33:47,netral
96269d26-b1fe-4da9-bc29-fe52ec1057ec,com.tokopedia.tkpd,Tokopedia,Tolong dong min. banyak seller² gada produknya tpi diposting di tokped. tlong yg kyk gitu dikasih sanksi sy udh 2x beli brang tpi ga diproses smpe wktunya abis,4,0,2026-05-16 20:26:04,negatif
504968ec-bfec-412a-bc9b-fd546e83dd09,com.tokopedia.tkpd,Tokopedia,aplikasinya bagus tapi sering bug + seller nakal tolong depolover bisa menindak lanjuti untuk update sama memperketat keamanan terima kasih,4,0,2026-05-16 18:16:42,netral
3b934f1b-9a13-416f-8654-37df5bf58de3,com.tokopedia.tkpd,Tokopedia,Tokopedia emang mantaaap,4,0,2026-05-16 03:04:10,netral
8a28ffb9-4457-45ad-9426-d1b7f066b47b,com.tokopedia.tkpd,Tokopedia,ok jg,4,0,2026-05-15 21:28:18,positif
45c40139-ad42-4e9d-b186-00f53c187005,com.tokopedia.tkpd,Tokopedia,ada notifikasi push dari tokopedia dilayar HP lalu diklik eh keluarnya beda dengan notifikasi push di layar hp. sangat membingungkan,4,0,2026-05-15 13:50:52,netral
12932ace-fc19-4bb6-afb3-3e865dc511bc,com.tokopedia.tkpd,Tokopedia,"semuanya bagus,tapi tolong adakan notifikasi tanda barang yang sedang di pesan : di proses,dikirim,diterima. nanti dikasih bintang 5. terimakasih",4,1,2026-05-15 12:35:23,positif
215c3c8f-d8ae-4872-b7a0-e8785e1927d1,com.tokopedia.tkpd,Tokopedia,info dong min knp paylater saya ga bisa digunakan untuk belanja sedangkan untuk top up digital bisa digunakan semoga bisa membantu,4,0,2026-05-15 11:18:59,positif
9f8845af-7651-44f1-bb44-521c32094412,com.tokopedia.tkpd,Tokopedia,"hallo admin,tokped semakin bagus pelayanannya tapi sayangnya,tidak dicantumkan seller dari kota mana,seperti apk sebelah, jadi kl bisa cantunkan kota asal penjual supaya kami kl belanja bisa cari seller terdekat dari kami trm ksh star sy tambah lagi",4,9,2026-05-15 06:01:24,netral
e2e615a2-70b4-4daa-b600-0705d53e735a,com.tokopedia.tkpd,Tokopedia,biaya refund by virtual account di aplikasi dikatakan H+1 23.59. ini udah lebih dr waktu yg ditentukan sendiri kok blm juga balik ke rekening dananya?,4,0,2026-05-14 00:04:44,netral
111fcab4-8ef2-452f-90e8-4ec261102b10,com.tokopedia.tkpd,Tokopedia,"kalau baik dan benar Saya akan tambah bintang nya, terus tingkat kan pelayanan terbaik.",4,0,2026-05-13 15:11:55,positif
6ff1a456-c719-4544-a5a4-a16dca6b0308,com.tokopedia.tkpd,Tokopedia,"kuatkan lagi kebijakanya kak, harap untuk seller bila dalam 1 bulan, mengagalkan pengiriman 3x di banned saja, pembeli juga mengagal kan penerimaan 3x dlm 1 bulan banned juga, contoh tu aplikasi shopeeee, sangat kuat kebijakanya",4,0,2026-05-12 09:39:49,netral
d15b351a-2faf-41f3-9d0a-c020b775d2c4,com.tokopedia.tkpd,Tokopedia,Potongan ganda,4,0,2026-05-12 08:38:52,netral
97de72e5-58d7-4aa2-9b6a-ba4d7a89b305,com.tokopedia.tkpd,Tokopedia,bagus,4,0,2026-05-10 11:43:23,positif
31ce2849-7efb-4fba-bde2-d7c18f74444c,com.tokopedia.tkpd,Tokopedia,aplikasi lumayan cuma kok bisa paket dari awal padahal udah deket,4,0,2026-05-09 21:26:32,netral
b88e5fc9-5b7f-4f23-8c2a-5fac95e18675,com.tokopedia.tkpd,Tokopedia,Adain fitur pencarian lewat foto min susah sekali mencari di pengetikan kita tidak tau nama barang nya. Terima kasih.,4,1,2026-05-09 11:21:50,negatif
06429ff6-b073-4a5b-a1c2-fd5cd9b338a8,com.tokopedia.tkpd,Tokopedia,cukup baik. Lebih ditingkatkan lagi promonya,4,3,2026-05-09 08:28:49,positif
61e55ab1-8cc9-48cf-8a22-3be5d106408d,com.tokopedia.tkpd,Tokopedia,masih sering bug,4,0,2026-05-09 02:46:32,negatif
0011d69f-6f79-4fd0-a9da-9f8d044b64ad,com.tokopedia.tkpd,Tokopedia,jualan makin ribet aturan,4,0,2026-05-08 23:52:05,negatif
fe35ea0b-f23c-4c17-9cb3-82ed6a5c77c6,com.tokopedia.tkpd,Tokopedia,membantu,4,0,2026-05-08 14:40:34,positif
945fd4cb-72e1-4c57-af98-716cc53c8cd6,com.tokopedia.tkpd,Tokopedia,mantap,4,0,2026-05-08 13:39:07,positif
4c0d9978-f8c9-4bff-a957-87fd40eef929,com.tokopedia.tkpd,Tokopedia,tambahkan metode pembayaran QRIS,4,0,2026-05-08 10:10:30,netral
6b5ec4d7-d189-42aa-8001-739f0c5af46f,com.tokopedia.tkpd,Tokopedia,belanja di sinih aja,4,0,2026-05-08 05:03:22,netral
88bb7e85-32b2-4fba-a016-ecf788a6c7ab,com.tokopedia.tkpd,Tokopedia,Alhamdulillah selalu ada gratis ongkir😁,4,0,2026-05-07 12:29:29,netral
f656e8e4-751c-48af-b838-bcd28923dd1f,com.tokopedia.tkpd,Tokopedia,TERUNTUK TOKO PEDIA INI MANA PAYLATER TIKTOK KENAPA GAK BISA DI BUKA SAYA MAU BAYAR JADI SUSAH KAN JANGAN TERUS TERUSAN SURUH HUBUNGI KE EMAIL DONG RIBET AMAT,4,0,2026-05-07 07:32:39,negatif
55c1f69c-c70b-4b76-9c8a-22351f14d82c,com.tokopedia.tkpd,Tokopedia,seller nya banyak yg tidak melayani cod,4,0,2026-05-06 18:15:14,negatif
965be424-6d68-45f1-a29b-444a0869b197,com.tokopedia.tkpd,Tokopedia,ongkir kasi murah,4,0,2026-05-06 10:52:34,positif
3aba97f6-a510-4331-90ca-8ef6edb9588b,com.tokopedia.tkpd,Tokopedia,"untuk harga sekarang lebih oke dibandingkan dulu. kadang pas belum di menu co harga berasa mahal pas menu co bisa turun 10-20% dari harga awal yang tertera, dengan diskon yang ditumpuk. saran, untuk update selanjutnya tolong buat pencarian gambar/foto biar ga ribet.",4,4,2026-05-06 08:24:03,negatif
e7562e5d-1d90-485c-a02d-6d119c9b3857,com.tokopedia.tkpd,Tokopedia,saya menyukai belanja di Tokopedia...tolong di laman pencarian di tambahin fitur pencarian melalui foto agar lebih mudah mencari barang.,4,2,2026-05-06 07:11:01,positif
bebbc259-6f9c-40db-8ae9-fbfce5c48f5e,com.tokopedia.tkpd,Tokopedia,keren,4,0,2026-05-05 22:41:00,positif
b7049cf8-bcc7-4778-84d4-537295736b0c,com.tokopedia.tkpd,Tokopedia,saya ingin mencoba berjualan produk saya di sini,4,0,2026-05-05 21:28:04,netral
d849140b-99b1-4037-963d-a4e978152d25,com.tokopedia.tkpd,Tokopedia,bagus dan menarik,4,0,2026-05-05 20:39:37,positif
82720661-d2d1-4682-8b64-d86b7405b7ed,com.tokopedia.tkpd,Tokopedia,dulu enak belanja bisa bayar tempat sekarang gak bisa bayar tempat mohon infonya gimana caranya kalau ingin bisa bayar tempat lagi,4,0,2026-05-05 19:20:34,negatif
08516b1c-2a1d-45d3-a11d-769a8c4da22d,com.tokopedia.tkpd,Tokopedia,semenjak pake akun tokped banyak nomor asing yg ngecall ternyata penipu. harap hati* sbg penggunaan tokped. apknya bagus cuma keamanan nya kurang. thx,4,0,2026-05-05 15:32:48,netral
41ac0e72-f99c-4b87-b0d2-4a300702ffb2,com.tokopedia.tkpd,Tokopedia,"kalo ga niat ngasih promo untuk penggunaan baru, gausah ngasih. padahal mau pake promo penggunaan baru malah gak bisa, dengan alasan promo tidak berlaku",4,1,2026-05-05 00:32:36,negatif
b2389eec-842f-4da7-8c65-3086e3c1f75a,com.tokopedia.tkpd,Tokopedia,Cepat,4,0,2026-05-04 20:25:03,positif
f4816079-b276-4102-b332-d62b6e0cd5a1,com.tokopedia.tkpd,Tokopedia,tata dan rapihkan..,4,0,2026-05-04 00:48:54,netral
2c13c731-4309-4243-8c61-4b057bd141df,com.tokopedia.tkpd,Tokopedia,tolong di kasih keringanan dalam ongkirnya terlalu mahal,4,0,2026-05-03 23:11:39,negatif
7d315f32-68c1-403a-984a-b7368543b8c4,com.tokopedia.tkpd,Tokopedia,Min konskrng belinobat ribet amat pakai.chat dokter segala males jadinya,4,0,2026-05-03 14:00:12,negatif
8ded49c1-0026-45ca-b134-358b5e00140e,com.tokopedia.tkpd,Tokopedia,Update 1Mei26 dipaksa terbaru 5.5 lewat play store = 3.361.0 Semula ad voucher plus langganan diskon smpe 3 Mei diversi sebelumny.Kenapa setelah diupdate terbaru ada saldo bonus tiktok ketika mau checkout aplikasi ForcedClose sekitar 4rb hilang di fix aplikasiny.hrsnya ketika mau belanja bonus 4rb td kembali lg ke saldo bonus.bl tokpednya klo ad gangguan.fix dlu bug aplikasinya y dulu jg sih bbrp kali 1rb/ 3rb 3x tdk kembali.semakin lma aplikasiny di update cpet penuh cache+data di HP,4,1,2026-05-03 12:25:39,negatif
09ec755e-e067-4a9d-92e3-305dcffd2d57,com.tokopedia.tkpd,Tokopedia,terus tingkatkan keamanan aplikasi ini juga dapat membantu penggunanya admin terimakasih.,4,0,2026-05-01 20:17:14,positif
3d5a3f98-b982-4974-aa9a-88912300fb61,com.tokopedia.tkpd,Tokopedia,OK CUKUP BAIK,4,0,2026-05-01 17:46:43,positif
addbb62f-1ce2-492a-a966-8143703d0074,com.tokopedia.tkpd,Tokopedia,di hp saya oppo A9 kenapa ya keluar terus padahal sudah di update apk nya,4,0,2026-05-01 15:49:16,netral
7d67f7fa-5e15-4717-99fa-459b697e7054,com.tokopedia.tkpd,Tokopedia,kenapa sinyal Tokopedia tidak bisa terhubung sejak kemarin malam ?,4,0,2026-05-01 01:22:49,negatif
479044ca-6c10-4ac6-ad4e-0f395e0e8a92,com.tokopedia.tkpd,Tokopedia,"kenapa sekarang apk tokopedia lemot banget lebih2 dari si oren. dulu pake tokopedia karena cepet banget , eh sekarang malah kebalik. makin banyak iklan pula, klik inilah klaim itulah.kita pelanggan pengen yang simpel, cepet , bukan nyari yang murah gratis ongkir",4,4,2026-04-30 14:57:34,netral
14285cb9-a7d8-41d9-9292-1b34877a1297,com.tokopedia.tkpd,Tokopedia,"kenapa di tokopedia tidak bisa bertanya kondisi barang yg akan di beli dan seperti nya harus percaya pada deskripsi barang yg akan di beli, tapi ini rentan penipuan, kalau di shopee ada tanggapan terkait kondisi barang saat pembeli bertanya",4,1,2026-04-30 14:18:38,negatif
f7c71e7f-fcc7-43fe-8a6c-e5fa2ab0499b,com.tokopedia.tkpd,Tokopedia,"banyak promonya sich, tapi kadang ongkirnya mahal",4,0,2026-04-30 11:33:43,negatif
32116c8b-51f8-414e-b3d6-7998a58abc10,com.tokopedia.tkpd,Tokopedia,selama ikuti Tokopedia 👍,4,0,2026-04-30 11:11:39,netral
52d3256a-26d2-4724-b833-479fbb38fc65,com.tokopedia.tkpd,Tokopedia,ini kenapa tokopedia ga bisa belanja dengan promo??,4,0,2026-04-30 04:15:14,negatif
28bb688b-7bbe-46f8-ac0b-59c9e0145fa7,com.tokopedia.tkpd,Tokopedia,seingetku dahulu kaalaaunsaldo tokped kurang bisa paakaai pembayaran lain. ini tidak bisa. saran: penarikan saldo tokped ga hanya rekening tapi bisa ke gopay atau dana y emoney lah,4,0,2026-04-29 17:11:30,negatif
1a88e663-c88f-42b9-8635-1359c9783d1c,com.tokopedia.tkpd,Tokopedia,"Harga barang Stelah Di Chekout Atau Stelah Mau Pembayaran, Hrganya slalu Lbih Mahal tdk sesuai dgn Hrga Awal/Promonya, Smoga Ntk Kedepannya Tokopedia Bs Lbih Mantap Lg, Skrg buat smentara sy mau delete dulu aplikasi Tokopedia. Terimakasih.",4,0,2026-04-29 14:08:50,netral
01c5bab2-3798-4578-9bc2-991293de8748,com.tokopedia.tkpd,Tokopedia,aplikasi delay beberapa menu delay dan cs respon lamban👎👎👎👎,4,0,2026-04-29 09:45:35,netral
32fc96c1-df01-4616-8bb0-e87dbb839fb2,com.tokopedia.tkpd,Tokopedia,gatau kenapa banyak toko yang keluar dari tokped,4,0,2026-04-27 21:54:45,netral
9e65eeb1-4ad7-41c0-8205-b040ee3e8a81,com.tokopedia.tkpd,Tokopedia,"kasih diskon buat yang pembayaran indomaret, jangan pelit diskon dong",4,0,2026-04-24 08:52:13,netral
c35d6667-b656-49d8-8a0e-9c319510cec8,com.tokopedia.tkpd,Tokopedia,mantab,4,1,2026-04-24 07:32:12,netral
8a207548-91f6-40a9-874e-ac65866138fb,com.tokopedia.tkpd,Tokopedia,udah lumayan,4,0,2026-04-23 20:28:41,netral
75b4bb1f-ffee-4058-8e93-f08d9f54231b,com.tokopedia.tkpd,Tokopedia,wow toko pedia ini sangat jelek juga sih karena ngeleg,4,0,2026-04-23 19:41:10,negatif
a7d5dd6f-768a-4fc6-862b-aeb2feb33324,com.tokopedia.tkpd,Tokopedia,Saran untuk pembayaran pajak PBB di Tokped agar menampilkan harga NJOP nya juga seperti kita bayar ke Desa sekian,4,0,2026-04-22 08:16:13,netral
